                    1A70.0Y	Other specified gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
                    1A70.0Z	Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess, unspecified
                1A70.1	Gonococcal infection of lower genitourinary tract with periurethral or accessory gland abscess
                1A70.Y	Gonococcal infection of other specified genitourinary organ
                1A70.Z	Gonococcal genitourinary infection, unspecified
            1A71	Gonococcal pelviperitonitis
            1A72	Gonococcal infection of other sites
                1A72.0	Gonococcal infection of musculoskeletal system
                1A72.1	Gonococcal infection of rectum
                1A72.2	Gonococcal infection of anus
                1A72.3	Gonococcal pharyngitis
                1A72.4	Gonococcal infection of eye
                1A72.Y	Gonococcal infection of other specified sites
            1A73	Disseminated gonococcal infection
            1A7Z	Gonococcal infection, unspecified
        	Sexually transmissible infections due to chlamydia
            1A80	Chlamydial lymphogranuloma
            1A81	Non-ulcerative sexually transmitted chlamydial infection
                1A81.0	Chlamydial infection of lower genitourinary tract
                1A81.1	Chlamydial infection of internal reproductive organs
                1A81.Y	Non-ulcerative sexually transmitted chlamydial infection of other specified site
                1A81.Z	Non-ulcerative sexually transmitted chlamydial infection of unspecified site
            1A8Y	Other specified sexually transmissible infections due to chlamydia
            1A8Z	Sexually transmissible infections due to chlamydia, unspecified
        1A90	Chancroid
        1A91	Granuloma inguinale
        1A92	Trichomoniasis
        1A93	Sexually transmissible infestations
        1A94	Anogenital herpes simplex infection
            1A94.0	Herpes simplex infection of genitalia or urogenital tract
            1A94.1	Herpes simplex infection of perianal skin or rectum
            1A94.Z	Anogenital herpes simplex infection without further specification
        1A95	Anogenital warts
            1A95.0	Anal warts
            1A95.1	Genital warts
            1A95.2	Extragenital condylomata acuminata
            1A95.Z	Anogenital warts, unspecified
        	Sexually transmissible viral hepatitis
        1A9Y	Other specified predominantly sexually transmitted infections
        1A9Z	Predominantly sexually transmitted infections, unspecified
    	Mycobacterial diseases
        	Tuberculosis
            1B10	Tuberculosis of the respiratory system
                1B10.0	Respiratory tuberculosis, confirmed
                1B10.1	Respiratory tuberculosis, not confirmed
                1B10.Z	Respiratory tuberculosis, without mention of bacteriological or histological confirmation
            1B11	Tuberculosis of the nervous system
                1B11.0	Tuberculous meningitis
                1B11.1	Tuberculous meningoencephalitis
                1B11.2	Meningeal tuberculoma
                1B11.3	Tuberculous granuloma of brain
                1B11.Y	Tuberculosis of other specified part of nervous system
                1B11.Z	Tuberculosis of the nervous system, unspecified
            1B12	Tuberculosis of other systems and organs
                1B12.0	Tuberculosis of heart
                1B12.1	Tuberculosis of eye
                1B12.2	Tuberculosis of ear
                1B12.3	Tuberculosis of endocrine glands
                1B12.4	Tuberculosis of the musculoskeletal system
                    1B12.40	Tuberculosis of bones or joints
                    1B12.41	Tuberculous myositis
                    1B12.4Y	Tuberculosis of other specified part of the musculoskeletal system
                    1B12.4Z	Tuberculosis of the musculoskeletal system, unspecified
                1B12.5	Tuberculosis of the genitourinary system
                1B12.6	Tuberculous peripheral lymphadenopathy
                1B12.7	Tuberculosis of the digestive system
                1B12.8	Cutaneous tuberculosis
                1B12.Y	Tuberculosis of other specified organ or site
            1B13	Miliary tuberculosis
                1B13.0	Acute miliary tuberculosis of a single specified site
                1B13.1	Acute miliary tuberculosis of multiple sites
                1B13.2	Acute miliary tuberculosis, unspecified site
                1B13.Y	Other specified miliary tuberculosis
                1B13.Z	Miliary tuberculosis, unspecified
            1B14	Latent tuberculosis
            1B1Y	Other specified tuberculosis
            1B1Z	Tuberculosis, unspecified
        1B20	Leprosy
            1B20.0	Paucibacillary leprosy
            1B20.1	Multibacillary leprosy
            1B20.2	Leprosy reactions
                1B20.20	Type I leprosy reaction
                1B20.21	Type II leprosy reaction
            1B20.3	Complications of leprosy
            1B20.Z	Leprosy, unspecified
        1B21	Infections due to non-tuberculous mycobacteria
            1B21.0	Pulmonary infection due to non-tuberculous mycobacterium
            1B21.1	Non-tuberculous mycobacterial lymphadenitis
            1B21.2	Cutaneous non-tuberculous mycobacterial infection
                1B21.20	Mycobacterium ulcerans infection
                1B21.2Y	Cutaneous infection due to other specified non-tuberculous mycobacteria
                1B21.2Z	Cutaneous infection due to unspecified non-tuberculous mycobacteria
            1B21.3	Disseminated non-tuberculous mycobacterial infection
            1B21.4	Gastrointestinal non-tuberculous mycobacterial infection
            1B21.Y	Non-tuberculous mycobacterial infection of other specified site
            1B21.Z	Non-tuberculous mycobacterial infection of unspecified site
        1B2Y	Other specified mycobacterial diseases
        1B2Z	Mycobacterial diseases, unspecified
    	Certain staphylococcal or streptococcal diseases
        	Acute rheumatic fever
            1B40	Acute rheumatic fever without mention of heart involvement
                1B40.0	Rheumatic arthritis, acute or subacute
                1B40.Y	Other specified acute rheumatic fever without mention of heart involvement
                1B40.Z	Acute rheumatic fever without mention of heart involvement, unspecified
            1B41	Acute rheumatic fever with heart involvement
                1B41.0	Acute rheumatic pericarditis
                1B41.1	Acute rheumatic endocarditis
                    1B41.10	Rheumatic aortitis
                    1B41.1Y	Other specified acute rheumatic endocarditis
                    1B41.1Z	Acute rheumatic endocarditis, unspecified
                1B41.2	Acute rheumatic myocarditis
                1B41.Y	Other acute rheumatic heart disease
                1B41.Z	Acute rheumatic heart disease, unspecified
            1B42	Rheumatic chorea
        1B50	Scarlet fever
        1B51	Streptococcal pharyngitis
        1B53	Meningitis due to Streptococcus
        1B54	Meningitis due to Staphylococcus
        1B5Y	Other specified staphylococcal or streptococcal diseases
        1B5Z	Staphylococcal or streptococcal diseases, unspecified
    	Pyogenic bacterial infections of the skin or subcutaneous tissues
        1B70	Bacterial cellulitis, erysipelas or lymphangitis
            1B70.0	Erysipelas
                1B70.00	Erysipelas of face
                1B70.01	Erysipelas of external ear
                1B70.02	Erysipelas of lower limb
                1B70.0Y	Erysipelas of other specified site
                1B70.0Z	Erysipelas, unspecified
            1B70.1	Streptococcal cellulitis of skin
            1B70.2	Staphylococcal cellulitis of skin
            1B70.3	Ascending bacterial lymphangitis
            1B70.Y	Bacterial cellulitis or lymphangitis due to other specified bacterium
            1B70.Z	Bacterial cellulitis or lymphangitis due to unspecified bacterium
        1B71	Necrotising fasciitis
            1B71.0	Streptococcal necrotising fasciitis
            1B71.1	Polymicrobial necrotising fasciitis
            1B71.2	Neonatal necrotising fasciitis
            1B71.Y	Necrotising fasciitis due to other specified bacterial infection
            1B71.Z	Necrotising fasciitis, unspecified
        1B72	Impetigo
            1B72.0	Bullous impetigo
            1B72.1	Non-bullous impetigo
            1B72.2	Secondary impetiginisation of the skin
            1B72.Y	Other specified impetigo
            1B72.Z	Impetigo, unspecified
        1B73	Ecthyma
            1B73.0	Streptococcal ecthyma
            1B73.1	Staphylococcal ecthyma
            1B73.2	Ecthyma gangrenosum
            1B73.Y	Other specified ecthyma
            1B73.Z	Ecthyma, unspecified
        1B74	Superficial bacterial folliculitis
            1B74.0	Staphylococcus aureus superficial folliculitis
            1B74.Y	Superficial bacterial folliculitis due to other specified organism
            1B74.Z	Superficial bacterial folliculitis due to unspecified organism
        1B75	Deep bacterial folliculitis or pyogenic abscess of the skin
            1B75.0	Furuncle
            1B75.1	Carbuncle
            1B75.2	Furunculosis
            1B75.3	Pyogenic abscess of the skin
            1B75.4	Chronic deep bacterial folliculitis
            1B75.Z	Deep bacterial folliculitis or pyogenic abscess of the skin, unspecified
        1B7Y	Other specified pyogenic bacterial infection of skin or subcutaneous tissue
        1B7Z	Pyogenic bacterial infection of skin or subcutaneous tissue, unspecified
    	Certain zoonotic bacterial diseases
        1B90	Rat-bite fevers
            1B90.0	Spirillosis
            1B90.1	Streptobacillosis
        1B91	Leptospirosis
        1B92	Glanders
        1B93	Plague
            1B93.0	Bubonic plague
            1B93.1	Cellulocutaneous plague
            1B93.2	Pneumonic plague
            1B93.3	Plague meningitis
            1B93.Y	Other specified plague
            1B93.Z	Plague, unspecified
        1B94	Tularaemia
            1B94.0	Ulceroglandular tularaemia
            1B94.Y	Other specified tularaemia
            1B94.Z	Tularaemia, unspecified
        1B95	Brucellosis
        1B96	Erysipeloid
        1B97	Anthrax
        1B98	Cat-scratch disease
        1B99	Pasteurellosis
        1B9A	Extraintestinal yersiniosis
        1B9Z	Unspecified zoonotic bacterial disease
    	Other bacterial diseases
        1C10	Actinomycosis
            1C10.0	Pulmonary actinomycosis
            1C10.1	Abdominal actinomycosis
            1C10.2	Cervicofacial actinomycosis
            1C10.3	Primary cutaneous actinomycosis
            1C10.Y	Other specified forms of actinomycosis
            1C10.Z	Actinomycosis, unspecified
        1C11	Bartonellosis
            1C11.0	Carrion disease
                1C11.00	Oroya fever
                1C11.01	Verruga peruana
            1C11.1	Trench fever
            1C11.Y	Other forms of bartonellosis
            1C11.Z	Bartonellosis, unspecified
        1C12	Whooping cough
            1C12.0	Whooping cough due to Bordetella pertussis
            1C12.1	Whooping cough due to Bordetella parapertussis
            1C12.Y	Other specified whooping cough
            1C12.Z	Whooping cough, unspecified
        1C13	Tetanus
        1C14	Obstetrical tetanus
        1C15	Tetanus neonatorum
        1C16	Gas gangrene
        1C17	Diphtheria
            1C17.0	Pharyngeal or tonsillar diphtheria
                1C17.00	Postdiphtheritic paralysis of uvula
                1C17.0Y	Other specified pharyngeal or tonsillar diphtheria
                1C17.0Z	Pharyngeal or tonsillar diphtheria, unspecified
            1C17.1	Nasal diphtheria
            1C17.2	Laryngeal diphtheria
            1C17.3	Cutaneous diphtheria
            1C17.Y	Other specified diphtheria
            1C17.Z	Diphtheria, unspecified
        1C18	Brazilian purpuric fever
        1C19	Legionellosis
            1C19.0	Nonpneumonic Legionnaires' disease
            1C19.1	Legionnaires disease
            1C19.Z	Legionellosis, unspecified
        1C1A	Listeriosis
            1C1A.0	Cutaneous listeriosis
            1C1A.1	Listerial meningitis or meningoencephalitis
            1C1A.Y	Other specified listeriosis
            1C1A.Z	Listeriosis, unspecified
        1C1B	Nocardiosis
            1C1B.0	Pulmonary nocardiosis
            1C1B.1	Cutaneous nocardiosis
            1C1B.Y	Other specified forms of nocardiosis
            1C1B.Z	Nocardiosis, unspecified
        1C1C	Meningococcal disease
            1C1C.0	Meningococcal meningitis
            1C1C.1	Waterhouse-Friderichsen syndrome
            1C1C.2	Meningococcaemia
                1C1C.20	Acute meningococcaemia
                1C1C.2Y	Other specified meningococcaemia
                1C1C.2Z	Meningococcaemia, unspecified
            1C1C.Y	Other specified meningococcal disease
            1C1C.Z	Meningococcal disease, unspecified
        1C1D	Yaws
            1C1D.0	Primary yaws
            1C1D.1	Secondary yaws
            1C1D.2	Tertiary yaws
            1C1D.3	Latent yaws
            1C1D.Z	Yaws, unspecified
        1C1E	Pinta
            1C1E.0	Primary lesions of pinta
            1C1E.1	Intermediate lesions of pinta
            1C1E.2	Late lesions of pinta
            1C1E.3	Mixed lesions of pinta
            1C1E.Z	Pinta, unspecified
        1C1F	Endemic non-venereal syphilis
        1C1G	Lyme borreliosis
            1C1G.0	Early cutaneous Lyme borreliosis
            1C1G.1	Disseminated Lyme borreliosis
                1C1G.10	Lyme neuroborreliosis
                1C1G.11	Lyme carditis
                1C1G.12	Ophthalmic Lyme borreliosis
                1C1G.13	Lyme arthritis
                1C1G.14	Late cutaneous Lyme borreliosis
                1C1G.1Y	Other specified disseminated Lyme borreliosis
                1C1G.1Z	Disseminated Lyme borreliosis, unspecified
            1C1G.Y	Other specified Lyme borreliosis
            1C1G.Z	Lyme borreliosis, unspecified
        1C1H	Necrotising ulcerative gingivitis
            1C1H.0	Other Vincent infections
            1C1H.Y	Other specified necrotising ulcerative gingivitis
            1C1H.Z	Necrotising ulcerative gingivitis, unspecified
        1C1J	Relapsing fever
            1C1J.0	Tick-borne relapsing fever
            1C1J.1	Louse-borne relapsing fever
            1C1J.Z	Relapsing fever, unspecified
        	Other diseases due to chlamydiae
            1C20	Chlamydial conjunctivitis
            1C21	Chlamydial peritonitis
            1C22	Infections due to Chlamydia psittaci
            1C23	Trachoma
                1C23.0	Initial stage of trachoma
                1C23.1	Active stage of trachoma
                1C23.Y	Other specified trachoma
                1C23.Z	Trachoma, unspecified
            1C2Y	Other specified diseases due to chlamydiae
            1C2Z	Diseases due to chlamydiae, unspecified
        	Rickettsioses
            1C30	Typhus fever
                1C30.0	Epidemic louse-borne typhus fever due to Rickettsia prowazekii
                1C30.1	Recrudescent typhus
                1C30.2	Typhus fever due to Rickettsia typhi
                1C30.3	Typhus fever due to Orientia tsutsugamushi
                1C30.Y	Other specified typhus fever
                1C30.Z	Typhus fever, unspecified
            1C31	Spotted fever
                1C31.0	Spotted fever due to Rickettsia rickettsii
                1C31.1	Spotted fever due to Rickettsia conorii
                1C31.2	Spotted fever due to Rickettsia sibirica
                1C31.3	Spotted fever due to Rickettsia australis
                1C31.Y	Other specified spotted fever
                1C31.Z	Spotted fever, unspecified
            1C32	Rickettsialpox
            1C33	Q fever
            1C3Y	Other specified rickettsioses
            1C3Z	Rickettsioses, unspecified
        1C40	Campylobacteriosis
        1C41	Bacterial infection of unspecified site
        1C42	Melioidosis
        1C43	Actinomycetoma
        1C44	Non-pyogenic bacterial infections of the skin
        1C45	Toxic shock syndrome
            1C45.0	Streptococcal toxic shock syndrome
            1C45.1	Staphylococcal toxic shock syndrome
            1C45.Y	Toxic shock syndrome due to other specified infectious agent
            1C45.Z	Toxic shock syndrome without specified infectious agent
        1C4Y	Other specified bacterial diseases
        1C4Z	Unspecified bacterial disease
    	Human immunodeficiency virus disease
        1C60	Human immunodeficiency virus disease associated with tuberculosis
            1C60.0	HIV disease clinical stage 1 associated with tuberculosis
            1C60.1	HIV disease clinical stage 2 associated with tuberculosis
            1C60.2	HIV disease clinical stage 3 associated with tuberculosis
            1C60.3	HIV disease clinical stage 4 associated with tuberculosis
                1C60.30	Kaposi sarcoma associated with human immunodeficiency virus disease associated with tuberculosis
                1C60.3Y	Other specified HIV disease clinical stage 4 associated with tuberculosis
                1C60.3Z	HIV disease clinical stage 4 associated with tuberculosis, unspecified
            1C60.Z	Human immunodeficiency virus disease associated with tuberculosis, clinical stage unspecified
        1C61	Human immunodeficiency virus disease associated with malaria
            1C61.0	HIV disease clinical stage 1 associated with malaria
            1C61.1	HIV disease clinical stage 2 associated with malaria
            1C61.2	HIV disease clinical stage 3 associated with malaria
            1C61.3	HIV disease clinical stage 4 associated with malaria
                1C61.30	Kaposi sarcoma associated with human immunodeficiency virus disease associated with malaria
                1C61.3Y	Other specified HIV disease clinical stage 4 associated with malaria
                1C61.3Z	HIV disease clinical stage 4 associated with malaria, unspecified
            1C61.Z	Human immunodeficiency virus disease associated with malaria, clinical stage unspecified
        1C62	Human immunodeficiency virus disease without mention of tuberculosis or malaria
            1C62.0	HIV disease clinical stage 1 without mention of tuberculosis or malaria
            1C62.1	HIV disease clinical stage 2 without mention of tuberculosis or malaria
            1C62.2	HIV disease clinical stage 3 without mention of tuberculosis or malaria
            1C62.3	HIV disease clinical stage 4 without mention of tuberculosis or malaria
                1C62.30	Kaposi sarcoma associated with human immunodeficiency virus disease without mention of tuberculosis or malaria
                1C62.3Y	Other specified HIV disease clinical stage 4 without mention of tuberculosis or malaria
                1C62.3Z	HIV disease clinical stage 4 without mention of tuberculosis or malaria, unspecified
            1C62.Z	Human immunodeficiency virus disease without mention of associated disease or condition, clinical stage unspecified
    	Viral infections of the central nervous system
        1C80	Viral encephalitis, not elsewhere classified
        1C81	Acute poliomyelitis
        1C82	Rabies
        1C83	Western equine encephalitis
        1C84	Eastern equine encephalitis
        1C85	Japanese encephalitis
        1C86	St Louis encephalitis
        1C87	Rocio viral encephalitis
        1C88	Murray Valley encephalitis
        1C8B	California encephalitis
        1C8C	Venezuelan equine encephalitis
        1C8D	La Crosse encephalitis
        1C8E	Viral meningitis, not elsewhere classified
            1C8E.1	Enteroviral meningitis
            1C8E.2	Meningitis due to adenovirus
            1C8E.Y	Other specified viral meningitis, not elsewhere classified
            1C8E.Z	Viral meningitis, unspecified
        1C8F	Lymphocytic choriomeningitis
        1C8G	Tick-borne encephalitis
            1C8G.0	Far Eastern tick-borne encephalitis
            1C8G.1	Central European tick-borne encephalitis
            1C8G.2	Siberian tick-borne encephalitis
            1C8G.Z	Tick-borne encephalitis, unspecified
        1C8Y	Other specified viral infections of the central nervous system
        1C8Z	Viral infections of the central nervous system, unspecified
    	Non-viral and unspecified infections of the central nervous system
        1D00	Infectious encephalitis, not elsewhere classified
            1D00.0	Bacterial encephalitis
            1D00.1	Fungal encephalitis
            1D00.2	Parasitic or protozoal encephalitis
            1D00.Y	Other specified infectious encephalitis, not elsewhere classified
            1D00.Z	Infectious encephalitis, unspecified
        1D01	Infectious meningitis, not elsewhere classified
            1D01.0	Bacterial meningitis
                1D01.00	Meningitis due to Haemophilus influenzae
                1D01.0Y	Other specified bacterial meningitis
                1D01.0Z	Bacterial meningitis, unspecified
            1D01.1	Fungal meningitis
            1D01.2	Parasitic or protozoal meningitis
            1D01.3	Benign recurrent meningitis
            1D01.Y	Other specified infectious meningitis, not elsewhere classified
            1D01.Z	Infectious meningitis, unspecified
        1D02	Infectious myelitis, not elsewhere classified
            1D02.0	Bacterial myelitis
            1D02.1	Viral myelitis
            1D02.2	Fungal myelitis
            1D02.3	Parasitic myelitis
            1D02.Y	Other specified infectious myelitis, not elsewhere classified
            1D02.Z	Infectious myelitis, unspecified
        1D03	Infectious abscess of the central nervous system
            1D03.0	Intraspinal intramedullary abscess
            1D03.1	Intraspinal subdural abscess
            1D03.2	Intraspinal extradural abscess
            1D03.3	Intracranial abscess
                1D03.30	Deep cerebral hemispheric abscess
                1D03.31	Abscess of the corpus callosum
                1D03.32	Pituitary abscess
                1D03.33	Multiple or widespread intracranial abscess
                1D03.3Y	Other specified intracranial abscess
                1D03.3Z	Intracranial abscess, unspecified
            1D03.4	Intraspinal epidural abscess
            1D03.5	Spinal cord abscess
            1D03.Y	Other specified site of infectious abscess of the central nervous system
            1D03.Z	Infectious abscess of the central nervous system, site unspecified
        1D04	Infectious granulomas of the central nervous system
            1D04.0	Parasitic intracerebral granuloma
            1D04.1	Intracranial granuloma
                1D04.10	Fungal intracranial granuloma
                1D04.1Y	Other specified intracranial granuloma
                1D04.1Z	Intracranial granuloma, unspecified
            1D04.2	Intraspinal intramedullary granuloma
            1D04.3	Intraspinal subdural granuloma
            1D04.4	Intraspinal extradural granuloma
            1D04.5	Intraspinal epidural granuloma
            1D04.Y	Other specified site of infectious granulomas of the central nervous system
            1D04.Z	Infectious granulomas of the central nervous system, site unspecified
        1D05	Infectious cysts of the central nervous system
            1D05.0	Epidural infectious cyst
            1D05.1	Subdural infectious cyst
            1D05.Y	Other specified infectious cysts of the central nervous system
            1D05.Z	Infectious cysts of the central nervous system, unspecified
        1D0Y	Other specified non-viral and unspecified infections of the central nervous system
        1D0Z	Non-viral and unspecified infections of the central nervous system, unspecified
    	Dengue
        1D20	Dengue without warning signs
        1D21	Dengue with warning signs
        1D22	Severe dengue
        1D2Z	Dengue fever, unspecified
    	Certain arthropod-borne viral fevers
        1D40	Chikungunya virus disease
        1D41	Colorado tick fever
        1D42	O'nyong-nyong fever
        1D43	Oropouche virus disease
        1D44	Rift Valley fever
        1D45	Sandfly fever
        1D46	West Nile virus infection
        1D47	Yellow fever
        1D48	Zika virus disease
        1D49	Crimean-Congo haemorrhagic fever
        1D4A	Omsk haemorrhagic fever
        1D4B	Kyasanur Forest disease
        1D4C	Alkhurma haemorrhagic fever
        1D4D	Ross River disease
        1D4E	Severe fever with thrombocytopenia syndrome
        1D4Y	Other specified arthropod-borne viral fevers
        1D4Z	Arthropod-borne viral fever, virus unspecified
    	Certain zoonotic viral diseases
        1D60	Filovirus disease
            1D60.0	Ebola disease
                1D60.00	Bundibugyo virus disease
                1D60.01	Ebola virus disease
                1D60.02	Sudan virus disease
                1D60.03	Atypical Ebola disease
                1D60.0Y	Other specified Ebola disease
                1D60.0Z	Ebola disease, virus unspecified
            1D60.1	Marburg disease
                1D60.10	Marburg virus disease
                1D60.11	Atypical Marburg disease
                1D60.1Y	Other specified Marburg disease
                1D60.1Z	Marburg disease, virus unspecified
            1D60.Y	Other specified filovirus disease
            1D60.Z	Filovirus disease, virus unspecified
        1D61	Arenavirus disease
            1D61.0	Argentinian haemorrhagic fever
            1D61.1	Bolivian haemorrhagic fever
            1D61.2	Lassa fever
            1D61.3	Venezuelan haemorrhagic fever
            1D61.Y	Other specified arenavirus disease
            1D61.Z	Arenavirus disease, unspecified
        1D62	Hantavirus disease
            1D62.0	Haemorrhagic fever with renal syndrome
            1D62.1	Hantavirus pulmonary syndrome
            1D62.2	Atypical hantavirus disease
            1D62.Y	Other specified hantavirus disease
            1D62.Z	Hantavirus disease, unspecified
        1D63	Henipavirus encephalitis
        1D64	Middle East respiratory syndrome
        1D65	Severe acute respiratory syndrome
        1D6Y	Other specified zoonotic viral diseases
        1D6Z	Zoonotic viral disease, virus unspecified
    	Certain other viral diseases
        1D80	Mumps
            1D80.0	Mumps without complication
            1D80.1	Orchitis due to mumps virus
            1D80.2	Meningitis due to mumps virus
            1D80.3	Encephalitis due to mumps virus
            1D80.4	Pancreatitis due to mumps virus
            1D80.Y	Other specified mumps
        1D81	Infectious mononucleosis
            1D81.0	Mononucleosis due to Epstein-Barr virus
            1D81.1	Mononucleosis due to cytomegalovirus
            1D81.Y	Other specified infectious mononucleosis
            1D81.Z	Infectious mononucleosis, unspecified
        1D82	Cytomegaloviral disease
            1D82.0	Cytomegaloviral hepatitis
            1D82.1	Cytomegaloviral pancreatitis
            1D82.Y	Other specified cytomegaloviral disease
            1D82.Z	Cytomegaloviral disease, unspecified
        1D83	Epidemic myalgia
        1D84	Viral conjunctivitis
            1D84.0	Conjunctivitis due to adenovirus
            1D84.1	Acute epidemic haemorrhagic conjunctivitis
            1D84.Y	Other specified viral conjunctivitis
            1D84.Z	Viral conjunctivitis, unspecified
        1D85	Viral carditis
            1D85.0	Dilated cardiomyopathy secondary to viral myocarditis
            1D85.1	Acute viral carditis
            1D85.2	Chronic viral carditis
            1D85.3	Aseptic myocarditis of newborn
            1D85.4	Coxsackie carditis
            1D85.Y	Other specified viral carditis
            1D85.Z	Viral carditis, unspecified
        1D86	Viral haemorrhagic fever, not elsewhere classified
        	Viral infection of unspecified site
            1D90	Adenovirus infection of unspecified site
            1D91	Enterovirus infection of unspecified site
            1D92	Coronavirus infection, unspecified site
            1D93	Parvovirus infection of unspecified site
            1D9Y	Other viral infections of unspecified site
            1D9Z	Unspecified viral infection of unspecified site
        1E1Y	Other specified viral diseases
        1E1Z	Unspecified viral disease
    	Influenza
        1E30	Influenza due to identified seasonal influenza virus
        1E31	Influenza due to identified zoonotic or pandemic influenza virus
        1E32	Influenza, virus not identified
    	Viral hepatitis
        1E50	Acute viral hepatitis
            1E50.0	Acute hepatitis A
            1E50.1	Acute hepatitis B
            1E50.2	Acute hepatitis C
            1E50.3	Acute hepatitis D
            1E50.4	Acute hepatitis E
            1E50.Y	Other specified acute viral hepatitis
            1E50.Z	Acute viral hepatitis, unspecified
        1E51	Chronic viral hepatitis
            1E51.0	Chronic hepatitis B
                1E51.00	Chronic hepatitis B with human immunodeficiency virus co-infection
                1E51.0Y	Other specified chronic hepatitis B
                1E51.0Z	Chronic hepatitis B, unspecified
            1E51.1	Chronic hepatitis C
